accident_id;timestamp;address
1319035;15/01/2013 14:30;20, RUE DES ECLUSES SAIN
1319036;08/02/2013 21:00;191, RUE SAINT MAUR
1319037;30/11/2013 10:00;80, QUAI DE JEMMAPES
1319038;29/08/2013 13:00;74, QUAI DE JEMMAPES
1319039;12/05/2012 09:00;69, QUAI DE VALMY
1319040;09/07/2013 16:00;71, QUAI DE VALMY
1319041;05/10/2012 08:53;RUE DU FAUBOURG DU TEMPL
1319042;22/12/2012 16:05;133, RUE DU FAUBOURG DU
1319043;02/07/2012 09:55;155, BOULEVARD DE LA VIL
1319044;14/04/2013 15:30;155, BOULEVARD DE LA VIL
1319045;06/12/2013 03:30;192, QUAI DE JEMMAPES
1319046;03/09/2013 11:55;94, RUE DE CHARONNE
1319047;10/10/2013 15:00;39, RUE FAIDHERBE
1319048;24/08/2012 18:00;152, BOULEVARD VOLTAIRE
1319049;26/01/2013 21:00;27, RUE FAIDHERBE
1319050;30/11/2012 18:10;158, BOULEVARD VOLTAIRE
1319051;03/06/2012 16:00;01, RUE SAINT MAUR
1319052;18/07/2013 14:20;133, RUE DE LA ROQUETTE
1319053;13/09/2013 14:06;158, RUE DE LA ROQUETTE
1319054;19/03/2012 11:30;172, BOULEVARD VOLTAIRE
1319055;30/11/2012 20:45;149, BOULEVARD VOLTAIRE
1319056;12/05/2013 23:50;237, RUE DU FAUBOURG SAI
1319057;21/05/2013 20:55;3, RUE SERVAN
1319058;11/12/2013 23:40;RUE DE LA ROQUETTE
1319059;02/03/2012 17:50;111, BOULEVARD DE MENILM
1319060;30/08/2013 19:55;RUE DURANTI
1319061;29/03/2012 11:15;81, BOULEVARD DE MENILMO
1319062;20/04/2012 16:05;172, RUE DE LA ROQUETTE
1319063;26/05/2012 01:40;166, RUE DE LA ROQUETTE
1319064;21/02/2012 21:05;216, BOULEVARD VOLTAIRE
1319065;25/01/2012 00:01;199, BOULEVARD VOLTAIRE
1319066;25/03/2013 19:50;27, BOULEVARD DE MENILMO
1319067;22/12/2013 17:15;208, RUE DE LA ROQUETTE
1319068;30/11/2012 11:13;205, BOULEVARD VOLTAIRE
1319069;21/10/2013 17:40;228, BOULEVARD VOLTAIRE
1319070;30/11/2012 11:00;152, RUE DE CHARONNE
1319071;04/04/2012 16:35;238, BOULEVARD VOLTAIRE
1319072;23/05/2012 22:45;RUE DE CHARONNE
1319073;12/04/2012 14:25;251, BOULEVARD VOLTAIRE
1319074;21/10/2012 01:35;64, AVENUE PHILIPPE AUGU
1319075;14/06/2013 15:30;62, AVENUE PHILIPPE AUGU
1319076;06/11/2013 23:05;183, RUE DE CHARONNE
1319077;29/07/2013 18:25;43, AVENUE PHILIPPE AUGU
1319078;10/10/2013 17:00;46, METRO ALEXANDRE DUMA
1319079;30/04/2012 06:35;111, BOULEVARD DE CHARON
1319080;13/09/2012 09:30;1, PLACE DE LA NATION
1319081;14/02/2012 10:15;296, BOULEVARD VOLTAIRE
1319082;16/03/2012 11:05;1, AVENUE PHILIPPE AUGUS
1319083;30/08/2012 12:30;121, AVENUE DU GENERAL L
1319084;02/07/2013 12:45;8, RUE EMILE DEUTSCH DE
1319085;12/06/2012 08:30;05, AVENUE LUCIEN DESCAV
1319086;17/12/2012 15:15;56, AVENUE RENE COTY
1319087;09/12/2012 18:20;BPI GENTILLY ORLEANS
1319088;24/11/2013 21:05;PORTE D ORLEANS
1319089;08/08/2012 18:25;BPE ORLEANS GENTILLY
1319090;05/04/2013 07:50;BOULEVARD PERIPHERIQUE
1319091;22/02/2012 18:10;PORTE D ORLEANS
1319092;10/05/2012 19:10;15, AVENUE DAVID WEILL
1319093;21/05/2012 09:25;BPI GENTILLY-ORLEANS
1319094;25/05/2012 19:30;PORTE D ORLEANS
1319095;15/07/2013 08:35;BPI GENTILLY ORLEANS
1319096;10/08/2012 07:45;37, BOULEVARD SAINT JACQ
1319097;03/12/2013 06:15;94, RUE DE LA TOMBE ISSO
1319098;06/04/2013 08:35;31, RUE D ALESIA
1319099;15/07/2012 17:00;6, RUE D ALESIA
1319100;28/03/2012 00:01;PLACE DENFERT ROCHEREAU
1319101;16/06/2012 03:55;77, AVENUE DENFERT ROCHE
1319102;20/08/2012 05:20;83 AV DENFERT ROCHEREAU
1319103;23/09/2013 15:05;92, AVENUE DENFERT ROCHE
1319104;24/12/2013 08:30;8, AVENUE RENE COTY
1319105;05/01/2012 17:33;69, BOULEVARD SAINT JACQ
1319106;17/10/2013 20:05;28, RUE DU FAUBOURG SAIN
1319107;15/07/2013 08:40;26, AVENUE DE L OBSERVAT
1319108;14/04/2012 01:00;268, BOULEVARD RASPAIL
1319109;07/12/2013 03:24;86, BOULEVARD ARAGO
1319110;10/08/2013 12:15;21-23, RUE FROIDEVAUX
1319111;19/10/2012 09:20;4, RUE LOUIS ARMAND
1319112;12/03/2012 19:55;26, AVENUE DE LA PORTE D
1319113;06/07/2013 14:20;7, ROND POINT DU PONT MI
1319114;10/12/2013 10:10;BOULEVARD VICTOR
1319115;11/02/2013 20:50;1, BOULEVARD VICTOR
1319116;24/12/2013 12:30;44, RUE DE LA CONVENTION
1319117;10/05/2013 17:45;121, AVENUE FELIX FAURE
1319118;16/10/2013 19:15;120, AVENUE FELIX FAURE
1319119;28/12/2012 17:50;1, RUE LINOIS
1319120;13/06/2013 09:00;1, QUAI DE GRENELLE
1319121;05/12/2012 15:55;10, RUE GASTON DE CAILLA
1319122;10/12/2012 14:30;55, QUAI DE GRENELLE
1319123;16/09/2013 22:30;55, QUAI DE GRENELLE
1319124;20/08/2013 18:25;38, RUE LINOIS
1319125;06/12/2012 10:10;, PLACE CHARLES MICHELS
1319126;14/01/2012 02:45;105, RUE DE LOURMEL
1319127;21/05/2012 11:30;42, RUE DES ENTREPRENEUR
1319128;23/07/2012 00:55;RUE DE LOURMEL
1319129;23/12/2013 10:50;56B, PLACE SAINT CHARLES
1319130;18/02/2013 09:40;77 TER, RUE DE LA TOMBE
1319131;06/04/2013 07:40;1, AVENUE DU DOCTEUR LAN
1319132;22/02/2013 05:58;PORTE D ORLEANS
1319133;07/02/2012 10:00;BPI MUETTE - DAUPHINE
1319134;15/11/2012 18:50;BPI DAUPHINE MAILLOT
1319135;28/06/2013 17:00;PORTE DAUPHINE
1319136;29/07/2013 11:20;ECHANGEUR DAUPHINE
1319137;02/12/2012 13:00;PORTE DAUPHINE
1319138;15/02/2013 01:15;BOULEVARD PERIPHERIQUE E
1319139;25/11/2013 17:40;BOULEVARD PERIPHERIQUE E
1319140;25/01/2012 13:10;144, AVENUE DE MALAKOFF
1319141;18/09/2012 09:10;148, AVENUE DE MALAKOFF
1319142;11/12/2012 16:16;110, AVENUE RAYMOND POIN
1319143;27/09/2013 18:55;110, AVENUE RAYMOND POIN
1319144;27/07/2012 13:50;BOULEVARD DE L AMIRAL BR
1319145;14/07/2013 01:05;PLACE DE LA PORTE MAILL
1319146;27/12/2013 18:50;PLACE DE LA PORTE MAILLO
1319147;24/07/2012 00:45;50, AVENUE BUGEAUD
1319148;09/02/2013 06:45;ROUTE DE LA PTE DAUPHINE
1319149;07/04/2013 01:20;ALLEE DE LONGCHAMP
1319150;07/11/2012 15:25;ROUTE DE LA PTE DES SABL
1319151;22/02/2013 09:10;ROUTE DE LA PTE DES SABL
1319152;12/04/2013 22:17;AVENUE FOCH
1319153;14/09/2013 11:35;65, AVENUE FOCH
1319154;02/07/2012 09:30;49, AVENUE DE LA GRANDE
1319155;10/04/2013 16:45;55, AVENUE DE LA GRANDE
1319156;12/01/2012 15:30;87, AVENUE DE LA GRANDE
1319157;09/10/2012 07:40;PORTE MAILLOT
1319158;07/06/2012 19:00;BPI DAUPHINE MAILLOT
1319159;10/12/2012 06:15;ECH MAILLOT
1319160;13/07/2013 08:50;ECHANGEUR MAILLOT
1319161;31/10/2012 14:20;AVENUE DE NEW YORK
1319162;30/05/2013 12:15;88, AVENUE KLEBER
1319163;10/02/2012 16:55;17, RUE AUGUSTE VACQUERI
1319164;12/02/2013 08:05;47, AVENUE D IENA
1319165;27/05/2013 12:40;8, AVENUE DU PRESIDENT W
1319166;07/12/2012 17:15;AVENUE DE NEW YORK
1319167;07/05/2013 17:40;44, AVENUE DU PRESIDENT
1319168;17/01/2012 17:40;38, AVENUE KLEBER
1319169;29/11/2012 20:20;34, AVENUE KLEBER
1319170;26/03/2013 14:20;AVENUE DE LA MOTTE PICQU
1319171;01/04/2012 23:30;AVENUE DE SEGUR
1319172;20/12/2012 16:35;49, BOULEVARD DE LA TOUR
1319173;29/05/2012 20:00;1, AVENUE DE TOURVILLE
1319174;20/03/2012 20:15;QUAI D ORSAY
1319175;23/10/2012 13:00;1, AVENUE DU MARECHAL GA
1319176;01/05/2012 08:30;AVENUE DE VILLARS
1319177;27/11/2012 13:35;PLACE VAUBAN
1319178;05/10/2013 18:17;1, AVENUE DE VILLARS
1319179;15/04/2013 21:05;VII-7762, AVENUE DU MARE
1319180;18/07/2013 19:50;AVENUE DU MARECHAL GALLI
1319181;10/03/2013 15:50;AVENUE DU MARECHAL GALLI
1319182;30/05/2013 00:01;QUAI D ORSAY
1319183;17/09/2013 00:40;QUAI D ORSAY
1319184;28/11/2013 00:01;QUAI D ORSAY
1319185;24/04/2013 00:25;AVENUE DE VILLARS
1319186;11/12/2013 08:10;18, AVENUE DE VILLARS
1319187;19/05/2013 16:50;RUE DUROC
1319188;09/04/2012 08:30;10, BOULEVARD DES INVALI
1319189;21/09/2012 11:00;11, RUE DE CONSTANTINE
1319190;01/09/2012 18:00;QUAI D ORSAY
1319191;26/09/2012 21:35;QUAI D ORSAY
1319192;29/09/2012 01:05;QUAI D ORSAY
1319193;13/04/2013 00:15;QUAI D ORSAY
1319194;25/11/2013 09:35;RUE DE SEVRES
1319195;11/05/2012 14:50;0, RUE DUROC
1319196;10/03/2012 19:00;56, BOULEVARD DES INVALI
1319197;06/06/2012 03:00;57, RUE DE BABYLONE
1319198;30/09/2013 10:15;103 BIS, RUE DE GRENELLE
1319199;17/01/2012 20:00;33, QUAI D ORSAY
1319200;24/10/2013 16:10;33, QUAI D ORSAY
1319201;26/12/2012 17:20;288, BOULEVARD SAINT GER
1319202;11/07/2012 15:30;64, RUE DE SEVRES
1319203;28/09/2012 15:25;258, BOULEVARD SAINT GER
1319204;09/09/2013 09:15;256, BOULEVARD SAINT GER
1319205;28/07/2012 23:25;RUE DE L UNIVERSITE
1319206;02/05/2012 05:40;26, RUE DE SEVRES
1319207;07/01/2012 06:30;215, BOULEVARD SAINT GER
1319208;04/07/2012 01:49;39, RUE DE SEVRES
1319209;16/10/2012 15:00;242, BOULEVARD SAINT GER
1319210;19/05/2013 03:50;1, BOULEVARD RASPAIL
1319211;28/12/2013 16:55;RUE DE VARENNE
1319212;14/11/2012 15:15;11BIS, BOULEVARD RASPAIL
1319213;27/11/2013 08:55;9, BOULEVARD RASPAIL
1319214;07/05/2012 10:50;17, BOULEVARD RASPAIL
1319215;16/01/2012 13:45;46, RUE DU BAC
1319216;28/06/2013 09:20;29, RUE DU BAC
1319217;18/05/2013 18:45;18, RUE DES SAINTS PERES
1319218;30/09/2013 22:10;01, QUAI VOLTAIRE
1319219;22/03/2012 19:35;14, AVENUE DE LOWENDAL
1319220;22/10/2013 18:40;13, PLACE JOFFRE
1319221;10/08/2013 10:05;55, AVENUE BOSQUET
1319222;02/12/2012 18:25;38, AVENUE DE LA MOTTE P
1319223;10/11/2013 04:30;51, QUAI BRANLY
1319224;13/11/2013 15:35;47, QUAI BRANLY
1319225;07/10/2013 15:05;40, RUE DE SEVRES
1319226;06/04/2012 11:25;14, AVENUE DUQUESNE
1319227;18/01/2012 20:45;45, BOULEVARD DES INVALI
1319228;10/05/2012 22:00;36, BOULEVARD DES INVALI
1319229;12/12/2013 15:35;34, BOULEVARD DES INVALI
1319230;19/10/2012 16:35;RUE MAURICE DE LA SIZERA
1319231;03/05/2013 17:55;75, RUE DE LILLE
1319232;25/09/2013 19:50;32, RUE DE VARENNE
1319233;28/09/2012 17:05;QUAI D ORSAY
1319234;01/11/2013 01:20;AVENUE DU MARECHAL GALLI
1319235;20/12/2013 16:20;129, RUE DE GRENELLE
1319236;09/04/2013 18:00;12, AVENUE DE VILLARS
1319237;15/06/2012 20:45;34, BOULEVARD DES INVALI
1319238;18/07/2013 16:45;34, BOULEVARD DES INVALI
1319239;30/10/2012 22:50;13, BOULEVARD DES INVALI
1319240;19/06/2012 23:35;QUAI D ORSAY
1319241;23/09/2012 16:50;37, QUAI D ORSAY
1319242;27/10/2012 18:30;88, RUE DE SEVRES
1319243;23/09/2013 09:00;78, RUE DE VARENNE
1319244;28/07/2013 14:15;RUE DE BOURGOGNE
1319245;06/05/2013 19:15;33, QUAI D ORSAY
1319246;07/07/2013 01:45;33, QUAI D ORSAY
1319247;25/11/2013 00:05;/, PONT DE LA CONCORDE
1319248;18/07/2012 16:55;243, BOULEVARD SAINT GER
1319249;05/06/2012 09:50;QUAI ANATOLE FRANCE
1319250;27/09/2012 14:25;52, RUE DE SEVRES
1319251;20/10/2013 03:15;280, BOULEVARD SAINT GER
1319252;27/09/2013 09:00;8, BOULEVARD DU TEMPLE
1319253;13/11/2013 14:30;80, RUE OBERKAMPF
1319254;29/05/2012 18:20;13, RUE DE LA FONTAINE A
1319255;01/10/2012 13:00;16, RUE DE L ORILLON
1319256;07/03/2013 18:15;16, RUE MORET
1319257;04/03/2012 21:35;5, BOULEVARD JULES FERRY
1319258;20/07/2012 19:25;11, BOULEVARD JULES FERR
1319259;26/12/2012 21:35;122, AVENUE PARMENTIER
1319260;24/03/2012 00:20;42, AVENUE DE LA REPUBLI
1319261;16/10/2013 16:45;3, BOULEVARD VOLTAIRE
1319262;13/06/2012 09:45;22, BOULEVARD VOLTAIRE
1319263;04/11/2012 08:10;10, PLACE DE LA REPUBLIQ
1319264;25/01/2012 15:00;84, AVENUE DE LA REPUBLI
1319265;24/10/2012 20:10;39, AVENUE PARMENTIER
1319266;30/11/2012 15:15;17, BOULEVARD DE BELLEVI
1319267;30/10/2012 13:30;77, BOULEVARD DE BELLEVI
1319268;04/09/2013 13:30;269, RUE DU FAUBOURG SAI
1319269;26/04/2013 14:40;273, RUE DU FAUBOURG SAI
1319270;20/04/2013 17:00;121, RUE DE MONTREUIL
1319271;24/10/2012 16:35;241, BOULEVARD VOLTAIRE
1319272;02/01/2012 09:20;47, RUE DE MONTREUIL
1319273;28/02/2013 13:25;64, RUE DE MONTREUIL
1319274;10/05/2012 15:37;55, BOULEVARD DE CHARONN
1319275;09/08/2012 20:10;101, RUE DE CHARONNE
1319276;19/10/2013 15:30;175, RUE DE CHARONNE
1319277;06/09/2012 20:00;149, BOULEVARD DE CHARON
1319278;17/05/2013 14:50;159, BOULEVARD VOLTAIRE
1319279;04/04/2012 11:00;83, RUE LEON FROT
1319280;06/05/2012 09:50;114, AVENUE PHILIPPE AUG
1319281;29/03/2013 06:00;127, AVENUE PHILIPPE AUG
1319282;27/06/2013 07:55;59, BOULEVARD DE CHARONN
1319283;20/01/2012 14:50;76, AVENUE PHILIPPE AUGU
1319284;28/05/2012 12:10;183, BOULEVARD VOLTAIRE
1319285;27/03/2012 17:45;197, BOULEVARD VOLTAIRE
1319286;02/06/2013 08:50;184, RUE DE LA ROQUETTE
1319287;10/09/2013 10:30;125, RUE DU CHEMIN VERT
1319288;28/09/2012 09:10;150, RUE DU CHEMIN VERT
1319289;03/02/2013 16:35;122, AVENUE DE LA REPUBL
1319290;06/07/2012 19:05;108, AVENUE DE LA REPUBL
1319291;26/09/2012 01:05;BOULEVARD PERIPHERIQUE I
1319292;15/12/2012 03:30;ECHANGEUR BERCY
1319293;31/07/2013 18:35;48, GARE DE BERCY
1319294;07/05/2013 19:00;RUE JOSEPH KESSEL
1319295;05/09/2012 15:45;126, QUAI DE BERCY
1319296;29/05/2012 14:55;15, RUE ERARD
1319297;06/05/2012 15:05;100, BOULEVARD DIDEROT
1319298;02/09/2013 06:30;RUE JOSEPH KESSEL
1319299;27/12/2013 23:45;1, RUE DE DIJON
1319300;27/07/2012 14:00;QUAI DE BERCY
1319301;16/01/2012 08:16;75, BOULEVARD DIDEROT
1319302;10/12/2012 21:25;116, BOULEVARD DIDEROT
1319303;17/12/2012 14:15;75, BOULEVARD DIDEROT
1319304;12/04/2012 09:50;10, RUE DE LIBOURNE
1319305;11/07/2013 21:00;204, RUE DE CHARENTON
1319306;31/03/2013 06:47;QUAI DE BERCY
1319307;19/11/2012 21:00;81, BOULEVARD DIDEROT
1319308;24/07/2013 22:15;210, RUE DE CHARENTON
1319309;22/10/2012 18:15;39, RUE DE REUILLY
1319310;05/08/2012 17:27;QUAI DE BERCY
1319311;05/10/2012 23:50;BOULEVARD DE REUILLY
1319312;18/11/2013 12:05;BOULEVARD DE BERCY
1319313;26/09/2012 13:30;66, RUE DE REUILLY
1319314;05/12/2013 01:00;ECHANGEUR BERCY
1319315;25/03/2012 21:30;ECHANGEUR BERCY
1319316;02/02/2013 19:45;93, RUE DE REUILLY
1319317;06/08/2012 01:40;BOULEVARD PONIATOWSKI
1319318;19/07/2012 19:00;RUE ESCOFFIER
1319319;03/07/2012 17:20;BOULEVARD DIDEROT
1319320;08/10/2012 20:10;20, BOULEVARD PONIATOWSK
1319321;01/12/2013 11:40;20, BOULEVARD PONIATOWSK
1319322;21/11/2013 14:45;239, RUE DE CHARENTON
1319323;27/08/2013 10:20;80, RUE DE REUILLY
1319324;20/06/2012 10:30;RUE DU GENERAL DE LANGLE
1319325;25/05/2012 09:00;AVENUE DAUMESNIL
1319326;14/11/2013 09:05;168, BOULEVARD DIDEROT
1319327;22/11/2012 15:00;14, RUE DE WATTIGNIES
1319328;01/04/2012 19:20;12BIS, RUE DE PICPUS
1319329;27/03/2013 11:50;10, RUE DE PICPUS
1319330;10/11/2013 17:00;115, RUE DE REUILLY
1319331;13/09/2012 17:40;31, RUE DE LA BRECHE AUX
1319332;24/05/2012 09:00;RUE DE PICPUS
1319333;10/11/2012 21:50;119, BOULEVARD DE MAGENT
1319334;01/12/2013 16:15;127, BOULEVARD DE MAGENT
1319335;03/06/2013 22:10;126, BOULEVARD DE MAGENT
1319336;11/05/2013 13:20;125, BOULEVARD DE MAGENT
1319337;05/01/2013 19:00;18, BOULEVARD SAINT DENI
1319338;01/01/2012 03:30;1, RUE D ENGHIEN
1319339;22/04/2012 18:50;112, BOULEVARD DE MAGENT
1319340;19/11/2012 19:20;138, RUE LA FAYETTE
1319341;11/09/2012 18:00;20, BOULEVARD DE STRASBO
1319342;03/06/2012 20:45;19, RUE DE SAINT QUENTIN
1319343;20/06/2012 11:00;150, RUE LA FAYETTE
1319344;17/09/2012 16:15;150, RUE LA FAYETTE
1319345;05/09/2013 03:40;90, BOULEVARD DE MAGENTA
1319346;28/03/2012 23:20;36, BOULEVARD DE STRASBO
1319347;10/03/2013 14:30;32, BOULEVARD DE STRASBO
1319348;20/06/2012 14:15;79, BOULEVARD DE MAGENTA
1319349;21/05/2013 16:05;61, BOULEVARD DE STRASBO
1319350;06/08/2012 10:20;41, RUE DU FAUBOURG SAIN
1319351;17/02/2012 11:45;156, RUE LA FAYETTE
1319352;17/03/2012 21:05;RUE LA FAYETTE
1319353;05/01/2013 07:35;659, RUE DU FAUBOURG SAI
1319354;26/06/2013 23:46;63, RUE DU FAUBOURG SAIN
1319355;29/01/2013 11:55;BOULEVARD DE STRASBOURG
1319356;08/06/2013 08:40;68, BOULEVARD DE STRASBO
1319357;18/08/2013 06:17;77, BOULEVARD DE MAGENTA
1319358;31/08/2012 08:35;6, RUE DU HUIT MAI 1945
1319359;29/10/2012 19:00;81, BOULEVARD DE STRASBO
1319360;13/07/2013 00:05;RUE LA FAYETTE
1319361;03/10/2012 14:20;93, BOULEVARD DE STRASBO
1319362;02/06/2012 23:00;01, RUE DE L AQUEDUC
1319363;25/10/2012 06:10;166, RUE LA FAYETTE
1319364;25/10/2012 08:00;2, RUE DU HUIT MAI 1945
1319365;06/01/2012 09:45;101, RUE DU FAUBOURG SAI
1319366;26/10/2012 09:05;62, BOULEVARD DE MAGENTA
1319367;30/11/2012 11:40;168, RUE LA FAYETTE
1319368;31/10/2013 20:45;160, RUE LA FAYETTE
1319369;05/05/2012 22:30;52, BOULEVARD DE MAGENTA
1319370;23/07/2013 11:15;54, BOULEVARD DE MAGENTA
1319371;06/05/2012 22:40;37, BOULEVARD DE LA CHAP
1319372;31/08/2012 19:30;154, RUE DU FAUBOURG SAI
1319373;19/08/2013 17:40;36, BOULEVARD DE MAGENTA
1319374;10/08/2013 00:20;42, BOULEVARD DE MAGENTA
1319375;23/03/2012 17:30;29 BIS, BOULEVARD DE MAG
1319376;11/09/2013 16:45;30, BOULEVARD DE MAGENTA
1319377;06/06/2012 14:45;23, BOULEVARD DE MAGENTA
1319378;25/06/2012 13:30;21, BOULEVARD DE MAGENTA
1319379;10/12/2012 19:15;23, BOULEVARD DE MAGENTA
1319380;16/05/2013 20:00;21, BOULEVARD DE MAGENTA
1319381;31/03/2012 01:00;30, BOULEVARD DE MAGENTA
1319382;09/12/2012 08:45;30, BOULEVARD DE MAGENTA
1319383;29/06/2013 15:20;19, BOULEVARD DE LA CHAP
1319384;05/08/2013 23:05;RUE DU FAUBOURG SAINT MA
1319385;17/09/2013 21:50;RUE DU FAUBOURG SAINT MA
1319386;30/05/2013 10:20;221, RUE DU FAUBOURG SAI
1319387;05/01/2012 20:50;14, PLACE DE LA REPUBLIQ
1319388;10/05/2012 17:20;08, RUE BEAUREPAIRE
1319389;29/03/2013 17:20;106, QUAI DE JEMMAPES
1319390;19/02/2013 09:35;13, RUE YVES TOUDIC
1319391;29/11/2013 08:55;18, RUE YVES TOUDIC
1319392;07/01/2013 21:15;209, RUE DU FAUBOURG SAI
1319393;14/11/2013 12:20;222, RUE DU FAUBOURG SAI
1319394;29/08/2012 12:50;QUAI DE VALMY
1319395;30/03/2013 23:00;202, RUE LA FAYETTE
1319396;27/07/2012 21:20;232, RUE DU FAUBOURG SAI
1319397;08/06/2012 15:20;219, RUE DU FAUBOURG SAI
1319398;20/06/2013 07:45;219, RUE DU FAUBOURG SAI
1319399;15/09/2013 12:10;232, RUE DU FAUBOURG SAI
1319400;17/01/2013 11:00;RUE EUGENE VARLIN
1319401;24/08/2013 17:15;143, QUAI DE VALMY
1319402;31/07/2012 23:03;55 BIS, QUAI DE VALMY
1319403;31/08/2012 19:35;225, RUE LA FAYETTE
1319404;11/05/2012 18:10;151, BOULEVARD DE LA VIL
1319405;07/07/2012 21:25;50, RUE BICHAT
1319406;17/06/2013 23:00;1, RUE VICQ D AZIR
1319407;12/07/2013 00:30;AVENUE DES MINIMES
1319408;29/01/2012 07:00;NR, AVENUE DES MINIMES
1319409;14/07/2013 05:40;ROUTE DE LA PYRAMIDE
1319410;15/09/2013 03:37;AVENUE DE NOGENT
1319411;28/01/2012 07:10;AVENUE DU TREMBLAY
1319412;30/10/2012 13:30;AVENUE DU TREMBLAY
1319413;31/01/2012 08:40;AVENUE DE GRAVELLE
1319414;03/03/2012 21:15;AVENUE DU TREMBLAY
1319415;11/06/2013 20:30;ROUTE DE LA PYRAMIDE
1319416;15/07/2013 16:50;., AVENUE DE GRAVELLE
1319417;12/02/2013 12:05;AVENUE DE JOINVILLE
1319418;19/01/2012 08:05;QUAI DE LA RAPEE
1319419;29/03/2013 18:00;22, BOULEVARD DE LA BAST
1319420;16/06/2012 03:55;86, QUAI DE LA RAPEE
1319421;08/08/2013 16:40;PLACE DE LA BASTILLE
1319422;08/08/2012 18:00;QUAI DE LA RAPEE
1319423;12/05/2012 19:45;120, RUE DE LYON
1319424;01/11/2013 08:45;118, RUE DE LYON
1319425;24/11/2012 18:05;QUAI DE LA RAPEE
1319426;03/06/2012 10:45;RUE VAN GOGH
1319427;29/11/2013 19:15;BOULEVARD DIDEROT
1319428;08/07/2012 17:10;40, AVENUE LEDRU ROLLIN
1319429;13/03/2012 17:30;9, AVENUE DAUMESNIL
1319430;15/12/2012 11:45;9, AVENUE DAUMESNIL
1319431;13/12/2013 20:00;6, RUE DE LYON
1319432;04/03/2013 18:00;AVENUE DAUMESNIL
1319433;03/01/2012 09:28;49, RUE  PIGALLE
1319434;31/10/2012 09:37;40, RUE DE CHATEAUDUN
1319435;15/06/2013 05:25;41, RUE DE CHATEAUDUN
1319436;10/04/2012 09:15;28, BOULEVARD HAUSSMANN
1319437;08/08/2013 02:40;65, RUE JEAN BAPTISTE PI
1319438;29/11/2012 21:15;20, RUE LA FAYETTE
1319439;17/03/2012 20:45;4, RUE HENRY MONNIER
1319440;24/10/2013 08:35;15, RUE SAINT LAZARE
1319441;30/12/2013 07:55;15, RUE SAINT LAZARE
1319442;13/06/2012 12:05;13BIS, RUE HENRY MONNIER
1319443;21/02/2012 00:20;9, BOULEVARD HAUSSMANN
1319444;17/04/2012 14:30;01, PLACE PIGALLE
1319445;24/05/2013 22:00;15, BOULEVARD DE CLICHY
1319446;20/07/2012 01:50;12, BOULEVARD HAUSSMANN
1319447;29/07/2013 01:40;11, BOULEVARD DE CLICHY
1319448;28/11/2012 13:48;15, RUE CHORON
1319449;22/10/2013 20:36;36, RUE LA FAYETTE
1319450;17/08/2013 18:50;35, RUE LAMARTINE
1319451;03/04/2012 02:55;52, RUE LA FAYETTE
1319452;21/11/2012 16:37;52, RUE DU FAUBOURG MONT
1319453;23/05/2013 14:25;29, RUE DROUOT
1319454;10/05/2012 20:30;19, RUE MILTON
1319455;22/03/2013 20:00;14, RUE DE MAUBEUGE
1319456;15/05/2013 18:55;53, RUE RICHER
1319457;13/10/2013 15:55;245, RUE LA FAYETTE
1319458;14/01/2013 11:40;38, RUE DE LA GRANGE AUX
1319459;10/03/2012 18:05;170, AVENUE PARMENTIER
1319460;26/07/2013 16:20;155, AVENUE PARMENTIER
1319461;21/09/2013 15:40;164, AVENUE PARMENTIER
1319462;09/11/2012 13:25;1-3, PLACE DE LA BATAILL
1319463;17/06/2012 06:14;, AVENUE CLAUDE VELLEFAU
1319464;16/01/2012 14:20;22, AVENUE CLAUDE VELLEF
1319465;15/06/2013 18:30;218, RUE SAINT MAUR
1319466;26/05/2013 20:20;199, RUE SAINT MAUR
1319467;11/07/2013 14:45;26, BOULEVARD DE BONNE N
1319468;17/11/2012 18:45;14, BOULEVARD DE BONNE N
1319469;24/10/2012 22:40;21, RUE DU FAUBOURG SAIN
1319470;15/10/2012 01:10;26, BOULEVARD DE MAGENTA
1319471;12/03/2012 07:10;10, BOULEVARD DE MAGENTA
1319472;01/10/2013 18:05;10, BOULEVARD DE MAGENTA
1319473;14/04/2013 02:40;16, BOULEVARD DE MAGENTA
1319474;12/10/2013 22:35;16, BOULEVARD DE MAGENTA
1319475;03/07/2012 14:40;214, RUE DU FAUBOURG SAI
1319476;07/02/2012 23:30;184, RUE DU FAUBOURG SAI
1319477;15/06/2012 05:05;121, BOULEVARD DE MAGENT
1319478;27/09/2012 16:05;126, BOULEVARD DE MAGENT
1319479;03/11/2013 22:15;119, BOULEVARD DE MAGENT
1319480;06/03/2012 14:00;149, RUE DU FAUBOURG SAI
1319481;07/05/2013 20:45;123, RUE LA FAYETTE
1319482;31/03/2012 05:08;89, BOULEVARD DE MAGENTA
1319483;17/08/2012 13:45;93, BOULEVARD DE MAGENTA
1319484;28/08/2012 03:55;95, BOULEVARD DE MAGENTA
1319485;28/01/2013 16:10;99, BOULEVARD DE MAGENTA
1319486;07/04/2013 17:30;95, BOULEVARD DE MAGENTA
1319487;28/08/2013 05:35;96, BOULEVARD DE MAGENTA
1319488;07/12/2012 23:10;114, BOULEVARD DE MAGENT
1319489;21/09/2013 07:00;90, BOULEVARD DE MAGENTA
1319490;21/11/2013 02:30;90, BOULEVARD DE MAGENTA
